"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Bougainvillier","<http://www.touristlink.com/cambodia/bougainvillier/overview.html>","<http://www.touristlink.com/cambodia/bougainvillier/overview.html>","www.touristlink.com","touristlink.com_2420","77710","Sisowath Quay, River Front 277 C","Cambodia","Phnom Penh","","bougainvillier"
"Best Western Slot Hotel Igesz","<http://www.touristlink.com/netherlands/best-western-slot-hotel-igesz/overview.html>","<http://www.touristlink.com/netherlands/best-western-slot-hotel-igesz/overview.html>","www.touristlink.com","touristlink.com_2421","NL1741 BS","Markt 22","Netherlands","Schagen Cnl","best hotel western","slot igesz"
"Madame Vacances Hotel Le Montana","<http://www.touristlink.com/france/vanoise-national-park/cat/hotels.html>","<http://www.touristlink.com/france/vanoise-national-park/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_2422","73120","Centre Station La Tania","France","La Perriere","hotel le","madame vacances montana"
"West End","<http://www.touristlink.com/france/west-end/overview.html>","<http://www.touristlink.com/france/west-end/overview.html>","www.touristlink.com","touristlink.com_2423","06000","Promenade Des Anglais 31","France","Nice","west","end"
"Frenchglen Hotel State Heritage Site","<http://www.touristlink.com/united-states/oregon/cat/hotels.html>","<http://www.touristlink.com/united-states/pueblo-mountains-oregon/cat/hotels.html>","www.touristlink.com","touristlink.com_2424","06000","Promenade Des Anglais 31","United States","Nice","hotel","frenchglen site heritage state"
"Budget Inn Lakeview","<http://www.touristlink.com/united-states/lakeview/cat/hotels.html>","<http://www.touristlink.com/united-states/pueblo-mountains-oregon/cat/hotels.html>","www.touristlink.com","touristlink.com_2425","97630","411 North F Street Lake","United States","Lakeview","inn","budget lakeview"
"Val-u Motel Winnemucca","<http://www.touristlink.com/united-states/winnemucca/cat/hotels.html>","<http://www.touristlink.com/united-states/pueblo-mountains-oregon/cat/hotels.html>","www.touristlink.com","touristlink.com_2426","89445","125 E Winnemucca Blvd","United States","Winnemucca","motel","val u winnemucca"
"Winners Hotel And Casino","<http://www.touristlink.com/united-states/wisconsin-dells/cat/hotels.html>","<http://www.touristlink.com/united-states/pueblo-mountains-oregon/cat/hotels.html>","www.touristlink.com","touristlink.com_2427","89445","185 W Winnemucca Blvd Humboldt","United States","Wisconsin Dells","hotel","casino winners"
"Parador De La Granja","<http://www.touristlink.com/spain/segovia/cat/hotels.html>","<http://www.touristlink.com/spain/puerta-de-toledo-gate/cat/hotels.html?page=30&limit=10>","www.touristlink.com","touristlink.com_2428","40100","De Los Infantes 3","Spain","San Ildefonso Granja","la de","granja parador"
"Red Roof South Deerfield","<http://www.touristlink.com/united-states/south-deerfield/cat/hotels.html>","<http://www.touristlink.com/united-states/erving-state-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_2429","01373","I91 At State Rd Us Rt 5 Ext","United States","South Deerfield","south","deerfield red roof"
"Royal Park","<http://www.touristlink.com/india/rameshwaram/cat/hotels.html>","<http://www.touristlink.com/india/muthupettai-mangrove-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_243","623526","Semma Madam, Ramnad Highway","India","Rameshwaram","park","royal"
"Umass Hotel At The Campus Cent","<http://www.touristlink.com/united-states/virginia-amherst/cat/hotels.html>","<http://www.touristlink.com/united-states/erving-state-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_2430","01003","1 Campus Center Way Hampshire","United States","Amherst","hotel","umass campus cent"
"Econo Lodge Brattleboro","<http://www.touristlink.com/united-states/brattleboro/cat/hotels.html>","<http://www.touristlink.com/united-states/erving-state-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_2431","05301","515 Canal St","United States","Brattleboro","lodge","brattleboro econo"
"The Lord Jeffery Inn","<http://www.touristlink.com/united-states/new-york-amherst/cat/hotels.html>","<http://www.touristlink.com/united-states/erving-state-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_2432","01002","30 Boltwood Avenue","United States","Amherst","inn","jeffery lord"
"Riverside Hotel","<http://www.touristlink.com/united-states/new-hampshire-chesterfield/cat/hotels.html>","<http://www.touristlink.com/united-states/erving-state-forest/cat/hotels.html>","www.touristlink.com","touristlink.com_2433","03466","20 Riverside Drive","United States","Chesterfield","hotel","riverside"
"Tiama","<http://www.touristlink.com/cote-divoire/tiama/overview.html>","<http://www.touristlink.com/cote-divoire/tiama/overview.html>","www.touristlink.com","touristlink.com_2434","00000","Boulevard de la Republique 04","Cote d'Ivoire","ABIDJAN","","tiama"
"Red Carpet Inn Fort Dix","<http://www.touristlink.com/united-states/browns-mills/cat/hotels.html>","<http://www.touristlink.com/united-states/pine-barrens/cat/hotels.html>","www.touristlink.com","touristlink.com_2435","08015","13 Juliustown Rd","United States","Browns Mills","inn","dix red fort carpet"
"Quality Inn Mcguire Afb","<http://www.touristlink.com/united-states/cookstown/cat/hotels.html>","<http://www.touristlink.com/united-states/pine-barrens/cat/hotels.html>","www.touristlink.com","touristlink.com_2436","08511","21 Wrightstown Cookstown Rd","United States","Cookstown","inn","mcguire afb quality"
"Days Inn Mcguire Dix","<http://www.touristlink.com/united-states/wrightstown/cat/hotels.html>","<http://www.touristlink.com/united-states/pine-barrens/cat/hotels.html>","www.touristlink.com","touristlink.com_2437","08562","505 E Main St","United States","Wrightstown","inn","days mcguire dix"
"Holly Motel","<http://www.touristlink.com/united-states/glassboro/cat/hotels.html>","<http://www.touristlink.com/united-states/pine-barrens/cat/hotels.html>","www.touristlink.com","touristlink.com_2438","08088","1775 Route 206 Burlington","United States","Southampton","motel","holly"
"Comfort Inn Manchester Toms River","<http://www.touristlink.com/united-states/manchester-township/cat/hotels.html>","<http://www.touristlink.com/united-states/pine-barrens/cat/hotels.html>","www.touristlink.com","touristlink.com_2439","08759","2016 Highway 37","United States","Manchester Township","comfort inn","toms manchester river"
"Roundhouse Hotel","<http://www.touristlink.com/england/roundhouse-hotel/overview.html>","<http://www.touristlink.com/england/roundhouse-hotel/overview.html>","www.touristlink.com","touristlink.com_244","BH1 2PR","1 Meyrick Road The Lansdowne","England","Bournemouth England","hotel","roundhouse"
"Di And Stes Page Lake Powell","<http://www.touristlink.com/united-states/arizona-page/cat/hotels.html>","<http://www.touristlink.com/united-states/grand-canyon-inn-and-campground/cat/hotels.html>","www.touristlink.com","touristlink.com_2440","86040","961 N Hwy 89","United States","Page","","lake di page stes powell"
"Best Western Gold Canyon Inn S","<http://www.touristlink.com/united-states/arizona-gold-canyon/cat/hotels.html>","<http://www.touristlink.com/united-states/gold-canyon-golf-resort-course-1/cat/hotels.html>","www.touristlink.com","touristlink.com_2441","85218","8333 East Sunrise Sky Drive","United States","Gold Canyon","best inn western","canyon gold"
"Super 8 Apache Junction","<http://www.touristlink.com/united-states/apache-junction/cat/hotels.html>","<http://www.touristlink.com/united-states/gold-canyon-golf-resort-course-1/cat/hotels.html>","www.touristlink.com","touristlink.com_2442","85219","251 East 29th Avenue","United States","Apache Junction","super","apache junction"
"Best Western Superstition","<http://www.touristlink.com/united-states/mesa/cat/hotels.html>","<http://www.touristlink.com/united-states/gold-canyon-golf-resort-course-1/cat/hotels.html>","www.touristlink.com","touristlink.com_2443","85206","1342 South Power Road","United States","Mesa","best western","superstition"
"Best Western Legacy Inn Stes","<http://www.touristlink.com/united-states/arizona-gilbert/cat/hotels.html>","<http://www.touristlink.com/united-states/gold-canyon-golf-resort-course-1/cat/hotels.html>","www.touristlink.com","touristlink.com_2444","85212","4470 S Power Road","United States","Gilbert","best inn western","legacy stes"
"Country Inn And Suites Rapid City","<http://www.touristlink.com/united-states/rapid-city/cat/hotels.html>","<http://www.touristlink.com/united-states/south-dakota-piedmont/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_2445","57702","2321 North Lacrosse Street","United States","Rapid City","city suites inn","country rapid"
"Black Hills Inn Suites","<http://www.touristlink.com/united-states/deadwood/cat/hotels.html>","<http://www.touristlink.com/united-states/south-dakota-piedmont/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_2446","57732","206 Mountain Shadow Lane","United States","Deadwood","suites inn","hills black"
"Hilton Garden Inn Napa","<http://www.touristlink.com/united-states/hilton-garden-inn-napa/overview.html>","<http://www.touristlink.com/united-states/hilton-garden-inn-napa/overview.html>","www.touristlink.com","touristlink.com_2447","94558","3585 Solano Avenue","United States","Napa","garden hilton inn","napa"
"Best Western The Boltons Hotel","<http://www.touristlink.com/england/best-western-the-boltons-hotel/overview.html>","<http://www.touristlink.com/england/best-western-the-boltons-hotel/overview.html>","www.touristlink.com","touristlink.com_2448","SW59TT","19 21 Penywern Rd Earls Court","England","London","best hotel western","boltons"
"Le Blason","<http://www.touristlink.com/france/le-blason/overview.html>","<http://www.touristlink.com/france/le-blason/overview.html>","www.touristlink.com","touristlink.com_2449","37400","11 Place Richelieu","France","Amboise","le","blason"
"Hunguest Hotel Flora","<http://www.touristlink.com/hungary/hunguest-hotel-flora/overview.html>","<http://www.touristlink.com/hungary/hunguest-hotel-flora/overview.html>","www.touristlink.com","touristlink.com_245","3300","Furdo Utca 5","Hungary","Eger","hotel","hunguest flora"
"The Ashley Hotel","<http://www.touristlink.com/new-zealand/west-coast-region/cat/hotels.html>","<http://www.touristlink.com/new-zealand/otira-tunnel/cat/hotels.html>","www.touristlink.com","touristlink.com_2450","7805","74 Tasman Street","New Zealand","Greymouth","hotel","ashley"
"Asure Annabelle Motel","<http://www.touristlink.com/new-zealand/canterbury-region/cat/hotels.html>","<http://www.touristlink.com/new-zealand/otira-tunnel/cat/hotels.html>","www.touristlink.com","touristlink.com_2451","7810","214 Weld Street","New Zealand","Hokitika","motel","asure annabelle"
"Hovborg Kro","<http://www.touristlink.com/denmark/hovborg-kro/overview.html>","<http://www.touristlink.com/denmark/hovborg-kro/overview.html>","www.touristlink.com","touristlink.com_2452","6682","Holmeavej 2","Denmark","Hovborg","","kro hovborg"
"Best Western Hotel Bellevue","<http://www.touristlink.com/macedonia/best-western-hotel-bellevue/overview.html>","<http://www.touristlink.com/macedonia/best-western-hotel-bellevue/overview.html>","www.touristlink.com","touristlink.com_2453","1000","Str 32 No 24 Ilinden","Macedonia","Skopje","best hotel western","bellevue"
"Hilton Madrid Airport","<http://www.touristlink.com/spain/hilton-madrid-airport/overview.html>","<http://www.touristlink.com/spain/hilton-madrid-airport/overview.html>","www.touristlink.com","touristlink.com_2454","28042","Avenida de la Hispanidad 2-4","Spain","Madrid","airport hilton","madrid"
"Royal St Kitts Hotel And Casin","<http://www.touristlink.com/saint-kitts-and-nevis/frigate-bay/cat/hotels.html>","<http://www.touristlink.com/saint-kitts-and-nevis/dieppe-bay-town/cat/hotels.html>","www.touristlink.com","touristlink.com_2455","00000","406 Zenway Boulevard","Saint Kitts and Nevis","Frigate Bay","hotel st","casin kitts royal"
"Rawlins Plantation Inn","<http://www.touristlink.com/saint-kitts-and-nevis/dieppe-bay-town/cat/hotels.html>","<http://www.touristlink.com/saint-kitts-and-nevis/dieppe-bay-town/cat/hotels.html>","www.touristlink.com","touristlink.com_2456","00000","Mount Pleasant, PO Box 340","Saint Kitts and Nevis","Dieppe Bay Town","inn","rawlins plantation"
"Le Meridien Re Ndama","<http://www.touristlink.com/gabon/libreville/cat/hotels.html>","<http://www.touristlink.com/gabon/libreville/cat/tourist_essentials.html>","www.touristlink.com","touristlink.com_2457","1018 GX@zh-tw","Po Box 4064","Gabon","Libreville","le","meridien ndama"
"Hotel Norlandia Skogstad","<http://www.touristlink.com/norway/hemsedal/cat/hotels.html>","<http://www.touristlink.com/norway/hegge-stave-church/cat/hotels.html>","www.touristlink.com","touristlink.com_2458","3560","Postboks 33","Norway","Hemsedal","hotel","skogstad norlandia"
"Rica Storefjell Hotel","<http://www.touristlink.com/norway/gol/cat/hotels.html>","<http://www.touristlink.com/norway/hegge-stave-church/cat/hotels.html>","www.touristlink.com","touristlink.com_2459","3550","Golsfjellet","Norway","Gol","hotel","rica storefjell"
"Microtel Inn And Suites Dickson City","<http://www.touristlink.com/united-states/dickson-city/cat/hotels.html>","<http://www.touristlink.com/united-states/mount-tammany-summit/cat/hotels.html>","www.touristlink.com","touristlink.com_246","18519","232 Main Street","United States","Dickson City","city suites inn","dickson microtel"
"Hunguest Nagyerdo Hotel - Debrecen","<http://www.touristlink.com/hungary/debrecen/cat/hotels.html>","<http://www.touristlink.com/hungary/synagogue-in-kapolnas-street/cat/hotels.html>","www.touristlink.com","touristlink.com_2460","4032","Pallagi \u00FAt 5","Hungary","Debrecen","hotel","hunguest debrecen nagyerdo"
"Elm Motel","<http://www.touristlink.com/united-states/westfield/cat/hotels.html>","<http://www.touristlink.com/united-states/mt-southington-ski-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2461","01085","50 Russell Road","United States","Westfield","motel","elm"
"Doubletree Norwalk","<http://www.touristlink.com/united-states/norwalk/cat/hotels.html>","<http://www.touristlink.com/united-states/mt-southington-ski-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2462","06854","789 Connecticut Avenue","United States","Norwalk","","doubletree norwalk"
"Inn At The Falls","<http://www.touristlink.com/united-states/poughkeepsie/cat/hotels.html>","<http://www.touristlink.com/united-states/mt-southington-ski-area/cat/hotels.html>","www.touristlink.com","touristlink.com_2463","12603","50 Red Oaks Mill Road","United States","Poughkeepsie","inn","falls"
"Hosteria San Pedro De Atacama","<http://www.touristlink.com/chile/antofagasta/cat/hotels.html>","<http://www.touristlink.com/chile/el-tatio/cat/hotels.html>","www.touristlink.com","touristlink.com_2464","1410000","Toconao 460","Chile","San Pedro","de","san hosteria atacama pedro"
