"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Buzios San Francisco","<https://www.booking.com/hotel/br/pousada-buzios-san-francisco.html?aid=303905&label=home>","<http://www.nighttours.com/buzios/>","www.nighttours.com","www.nighttours.com_1086","28950-000","Rua das Primaveras, 144","br","B\u00FAzios","","san buzios francisco"
"Pousada do Centro Leste","<https://www.booking.com/hotel/br/pousada-do-centro.html?aid=303905&label=home>","<http://www.nighttours.com/buzios/>","www.nighttours.com","www.nighttours.com_1087","28950-000","Rua Luiz Joaquim Pereira 171","br","B\u00FAzios","","centro pousada leste"
"Boomerang Hostel","<https://www.booking.com/hotel/be/boomerang-hostel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/t-badhuis.html>","www.nighttours.com","www.nighttours.com_1088","","Lange Leemstraat 95","be","","","hostel boomerang"
"Logies Antwerpen","<https://www.booking.com/hotel/be/logies-antwerpen.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/t-badhuis.html>","www.nighttours.com","www.nighttours.com_1089","","Antoon Van Dyckstraat 34","be","","","logies antwerpen"
"Luxury Penthouse apartment in Manchester","<https://www.booking.com/hotel/gb/vantagequay.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/basement-sauna-complex.html>","www.nighttours.com","www.nighttours.com_109","","115 Vantage Quay","uk","","apartment","penthouse manchester luxury"
"Apartment by the Park","<https://www.booking.com/hotel/be/apartment-by-the-park.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/t-badhuis.html>","www.nighttours.com","www.nighttours.com_1090","","Antoon van Dyckstraat 46.","be","","apartment park",""
"Authentic Luxury Studio","<https://www.booking.com/hotel/be/luxury-studio-antwerp.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/antwerp/gayguide/t-badhuis.html>","www.nighttours.com","www.nighttours.com_1091","","","be","","","studio authentic luxury"
"UNA Hotel Napoli","<https://www.booking.com/hotel/it/unahotel-napoli.html?aid=303905&label=home>","<http://www.nighttours.com/napoli/>","www.nighttours.com","www.nighttours.com_1092","80142","Piazza Garibaldi 9/10","it","Naples","hotel","napoli una"
"Culture Hotel Centro Storico","<https://www.booking.com/hotel/it/culture-centro-storico.html?aid=303905&label=home>","<http://www.nighttours.com/napoli/>","www.nighttours.com","www.nighttours.com_1093","80134","Via Monteoliveto, 15","it","Naples","hotel","centro storico culture"
"Hotel des Artistes","<https://www.booking.com/hotel/it/desartistesnaples.html?aid=303905&label=home>","<http://www.nighttours.com/napoli/>","www.nighttours.com","www.nighttours.com_1094","80138","Via Duomo, 61","it","Naples","hotel","artistes des"
"Hotel Napolit'amo","<https://www.booking.com/hotel/it/napolit-amo.html?aid=303905&label=home>","<http://www.nighttours.com/napoli/>","www.nighttours.com","www.nighttours.com_1095","80133","Via San Tommaso D'Aquino 15","it","Naples","hotel","amo napolit"
"Hotel Clemens","<https://www.booking.com/hotel/nl/clemens-amsterdam.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/pride-drag-queen-olympics.html>","www.nighttours.com","www.nighttours.com_1096","","Raadhuisstraat 39 -2HG ","nl","","hotel","clemens"
"Nadia Hotel","<https://www.booking.com/hotel/nl/nadia-amsterdam.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/pride-drag-queen-olympics.html>","www.nighttours.com","www.nighttours.com_1097","","Raadhuisstraat 51","nl","","hotel","nadia"
"Period House Amsterdam","<https://www.booking.com/hotel/nl/period-house-amsterdam.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/pride-drag-queen-olympics.html>","www.nighttours.com","www.nighttours.com_1098","","207 Keizersgracht Gebouw","nl","","house","period amsterdam"
"Bed & Breakfast The 9 Streets","<https://www.booking.com/hotel/nl/bed-breakfast-the-9-streets.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/pride-drag-queen-olympics.html>","www.nighttours.com","www.nighttours.com_1099","","Hartenstraat 17","nl","","","bed breakfast streets"
"Holiday Inn Express Duesseldorf City Nord","<https://www.booking.com/hotel/de/expressbyholidayinndusseldorf.html?aid=303905&label=home>","<http://www.nighttours.com/dusseldorf/>","www.nighttours.com","www.nighttours.com_11","40470","Mercedesstrasse 14","de","D\u00FCsseldorf","inn express city holiday","duesseldorf nord"
"Vantage Quay, Manchester, M1","<https://www.booking.com/hotel/gb/vantage-quay-manchester-m1.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/manchester/gayguide/basement-sauna-complex.html>","www.nighttours.com","www.nighttours.com_110","","5 Brewer Street","uk","","","manchester quay vantage"
"Bermuda Triangle B&B","<https://www.booking.com/hotel/de/bermuda-triangle-b-amp-b.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/marsil.html?translate=yes>","www.nighttours.com","www.nighttours.com_1100","","Marsilstein 2","de","","b","triangle bermuda"
"Mauritius Hotel & Therme","<https://www.booking.com/hotel/de/mauritius-therme.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/cologne/gayguide/marsil.html?translate=yes>","www.nighttours.com","www.nighttours.com_1101","","Mauritiuskirchplatz 3-11","de","","hotel","mauritius therme"
"Feel Like Home In Milan","<https://www.booking.com/hotel/it/feel-like-home-in-milan.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/milan/gayguide/energy-bears.html>","www.nighttours.com","www.nighttours.com_1102","","Via Padova 149/A","it","","","like feel milan home"
"B&B Via Padova","<https://www.booking.com/hotel/it/b-amp-b-via-padova-165.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/milan/gayguide/energy-bears.html>","www.nighttours.com","www.nighttours.com_1103","","Via Padova, 165","it","","b","via padova"
"AnacreHome","<https://www.booking.com/hotel/it/anacrehome.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/milan/gayguide/energy-bears.html>","www.nighttours.com","www.nighttours.com_1104","","Via Anacreonte 7","it","","","anacrehome"
"Melaverde b&b","<https://www.booking.com/hotel/it/melaverde-b-amp-b.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/milan/gayguide/energy-bears.html>","www.nighttours.com","www.nighttours.com_1105","","Via Palmanova 56","it","","b","melaverde"
"Silver Seas Beach Resort","<https://www.booking.com/hotel/us/silver-seas-resort.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/fortlauderdale/gayguide/gay-beach.html>","www.nighttours.com","www.nighttours.com_1106","","101 North Fort Lauderdale Beach Boulevard","us","","beach resort","silver seas"
"Fala Hotel","<https://www.booking.com/hotel/us/seville-motel.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/fortlauderdale/gayguide/gay-beach.html>","www.nighttours.com","www.nighttours.com_1107","","3020 Seville Street","us","","hotel","fala"
"The Ritz-Carlton, Fort Lauderdale","<https://www.booking.com/hotel/us/the-ritz-carlton-fort-lauderdale.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/fortlauderdale/gayguide/gay-beach.html>","www.nighttours.com","www.nighttours.com_1108","","1 North Fort Lauderdale Beach Boulevard","us","","","fort carlton lauderdale ritz"
"Catalonia Berlin Mitte","<https://www.booking.com/hotel/de/catalonia-berlin-mitte.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/berlin/gayguide/hustlaball-berlin.html>","www.nighttours.com","www.nighttours.com_1109","","K\u00F6penicker Strasse, 80-82","de","","","berlin mitte catalonia"
"Frisco Inn","<https://www.booking.com/hotel/nl/frisco-inn.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/dirty-dicks.html>","www.nighttours.com","www.nighttours.com_111","","Beursstraat 5","nl","","inn","frisco"
"Hotel The Dude Berlin-Mitte","<https://www.booking.com/hotel/de/the-dude.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/berlin/gayguide/hustlaball-berlin.html>","www.nighttours.com","www.nighttours.com_1110","","K\u00F6penicker Str. 92","de","","hotel","berlin dude mitte"
"Smart Appart Insel Berlin Mitte","<https://www.booking.com/hotel/de/smart-appart-insel-berlin-mitte.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/berlin/gayguide/hustlaball-berlin.html>","www.nighttours.com","www.nighttours.com_1111","","Inselstrasse 11","de","","","appart mitte berlin insel smart"
"NH Berlin Kreuzberg","<https://www.booking.com/hotel/de/nh-berlin-heinrich-heine.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/berlin/gayguide/hustlaball-berlin.html>","www.nighttours.com","www.nighttours.com_1112","","Heinrich Heine Platz 11","de","","","berlin nh kreuzberg"
"Ruby Dam Square Apartment","<https://www.booking.com/hotel/nl/ruby-dam-square-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/prik.html>","www.nighttours.com","www.nighttours.com_1113","","Nieuwezijds Voorburgwal 156-3","nl","","apartment","dam square ruby"
"Tulipana Residence","<https://www.booking.com/hotel/nl/tulipana.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/prik.html>","www.nighttours.com","www.nighttours.com_1114","","Nieuwezijds Voorburgwal 112","nl","","residence","tulipana"
"Hotel Citadel","<https://www.booking.com/hotel/nl/citadel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/prik.html>","www.nighttours.com","www.nighttours.com_1115","","Nieuwezijds Voorburgwal 100","nl","","hotel","citadel"
"Noel's Bed & Breakfast Amsterdam","<https://www.booking.com/hotel/nl/crown-guesthouse-amsterdam.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/prik.html>","www.nighttours.com","www.nighttours.com_1116","","spuistraat 78B","nl","","","bed noel breakfast amsterdam"
"Sails in the Desert","<https://www.booking.com/hotel/au/sails-in-the-desert.html?aid=303905&label=hotels>","<http://www.nighttours.com/ayersrock/hotels/>","www.nighttours.com","www.nighttours.com_1117","0872","Yulara Drive, Yulara","au","Ayers Rock","","sails desert"
"Bed & Breakfast Amador","<https://www.booking.com/hotel/cr/rusty.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sanjose/gayguide/al-depiste-bar.html>","www.nighttours.com","www.nighttours.com_1118","","Curridabat Casa de Los Figueres 150 metros Norte","cr","","","bed amador breakfast"
"Habitaciones Del Sol","<https://www.booking.com/hotel/cr/habitaciones-del-sol.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sanjose/gayguide/al-depiste-bar.html>","www.nighttours.com","www.nighttours.com_1119","","De Pops, 100 metros Este, 500 metros Norte, 75 metros Oeste, Freses, Curridabat casa F-4","cr","","del","sol habitaciones"
"RedLight District Apartment 1","<https://www.booking.com/hotel/nl/redlight-district-apartment-1.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/dirty-dicks.html>","www.nighttours.com","www.nighttours.com_112","","94 Warmoesstraat","nl","","apartment","district redlight"
"In the Wind Hostel and Guesthouse","<https://www.booking.com/hotel/cr/castle-tam-hostel.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sanjose/gayguide/al-depiste-bar.html>","www.nighttours.com","www.nighttours.com_1120","","100 Meters West of Escuela De La Roosevelt","cr","","","wind guesthouse hostel"
"Condo Casa Inn","<https://www.booking.com/hotel/cr/condo-casa-inn.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/sanjose/gayguide/al-depiste-bar.html>","www.nighttours.com","www.nighttours.com_1121","","San Jose, San Pedro, de la entrada principal de Universidad Latina 400 mts al Este, calle privada fr","cr","","inn","condo casa"
"B&B La Casa Bxl","<https://www.booking.com/hotel/be/la-casa-bxl.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/brussels/gayguide/macho-sauna.html>","www.nighttours.com","www.nighttours.com_1122","","Rue Du March\u00E9 Au Charbon 116","be","","b la","bxl casa"
"WestCord City Centre Hotel","<https://www.booking.com/hotel/nl/westcord-city-centre.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/danserette.html>","www.nighttours.com","www.nighttours.com_1123","","Nieuwezijds Voorburgwal 50","nl","","hotel centre city","westcord"
"Apartments Romance","<https://www.booking.com/hotel/nl/apartment-romance.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/amsterdam/gayguide/danserette.html>","www.nighttours.com","www.nighttours.com_1124","","Oude Braak 21","nl","","apartments","romance"
"Beijing 161 Wangfujing Hotel","<https://www.booking.com/hotel/cn/161hostel.html?aid=303905&label=hotels>","<http://www.nighttours.com/beijing/hotels/>","www.nighttours.com","www.nighttours.com_1125","100010","No. 161 Lishi Hutong, Dongsinandajie","cn","Beijing","hotel","wangfujing beijing"
"Beijing Double Happiness Courtyard Hotel","<https://www.booking.com/hotel/cn/beijing-double-happiness-courtyard.html?aid=303905&label=hotels>","<http://www.nighttours.com/beijing/hotels/>","www.nighttours.com","www.nighttours.com_1126","100010","No. 37, Dongsisitiao","cn","Beijing","hotel","double happiness courtyard beijing"
"Hotel Kapok - Forbidden City","<https://www.booking.com/hotel/cn/kapok-forbidden-city-beijing.html?aid=303905&label=hotels>","<http://www.nighttours.com/beijing/hotels/>","www.nighttours.com","www.nighttours.com_1127","100006","No.16 Donghuamen Street","cn","Beijing","hotel city","kapok forbidden"
"Inner Mongolia Grand Hotel","<https://www.booking.com/hotel/cn/inner-mongolia-grand-wangfujing.html?aid=303905&label=hotels>","<http://www.nighttours.com/beijing/hotels/>","www.nighttours.com","www.nighttours.com_1128","100005","No.2, Chong Wen Inner Street","cn","Beijing","hotel grand","mongolia inner"
"Tianan Rega Hotel","<https://www.booking.com/hotel/cn/tian-an-rui-jia-jiu-dian.html?aid=303905&label=hotels>","<http://www.nighttours.com/beijing/hotels/>","www.nighttours.com","www.nighttours.com_1129","100006","Tianan Mansion, Hualong Jie, Nan Heyan Street","cn","Beijing","hotel","tianan rega"
"RedLight District Apartment 2","<https://www.booking.com/hotel/nl/redlight-district-apartment-2.html?aid=303905&label=detailsuggestion>","<https://www.nighttours.com/amsterdam/gayguide/dirty-dicks.html>","www.nighttours.com","www.nighttours.com_113","","94 Warmoesstraat","nl","","apartment","district redlight"
"GH Prague Apartments","<https://www.booking.com/hotel/cz/gh-prague-apartments.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/prague/gayguide/on-club.html>","www.nighttours.com","www.nighttours.com_1130","","Vinohradska 45","cz","","apartments","prague gh"
"Manesova Astra Apartment","<https://www.booking.com/hotel/cz/manesova-astra-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/prague/gayguide/on-club.html>","www.nighttours.com","www.nighttours.com_1131","","M\u00E1nesova 1105/46","cz","","apartment","astra manesova"
"City apartment Slezska","<https://www.booking.com/hotel/cz/city-apartment-slezska.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/prague/gayguide/on-club.html>","www.nighttours.com","www.nighttours.com_1132","","Slezsk\u00E1 11, Vinohrady Ground floor","cz","","apartment city","slezska"
"Apartamento Carmen Teresa","<https://www.booking.com/hotel/es/la-carihuela-apartment.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/sauna-miguel.html>","www.nighttours.com","www.nighttours.com_1133","","Avda. Carlota Alesandri N\u00B0 57, Aprt 8","es","","","teresa apartamento carmen"
"Hotel Residencia Miami","<https://www.booking.com/hotel/es/miami.html?aid=303905&label=detailsuggestion>","<http://www.nighttours.com/torremolinos/gayguide/sauna-miguel.html>","www.nighttours.com","www.nighttours.com_1134","","Calle Aladino, 14","es","","hotel","miami residencia"
